species,geo_distance,env_distance,phylo_distance
Anas wyvilliana,10924803.981177902,3.176834511737035,187.5719039857399
Anastomus lamelligerus,8914288.470089259,3.3676508889365326,167.5706998152536
Anastomus oscitans,9687835.264739387,4.089078839893955,167.5706998152536
Ancistrops strigilatus,9528360.970842391,4.1442933481290725,145.79990015270164
Andigena cucullata,9638728.94417809,3.073624600477971,162.13142280172397
Andigena hypoglauca,9584113.465818899,3.4747784025178965,162.13188437154437
Andigena laminirostris,9599781.608299956,3.2494682055607518,162.1320986007653
Andigena nigrirostris,9561159.495818773,3.1023306999241105,162.13142280172397
Androdon aequatorialis,9548320.435903452,5.415364830813769,162.98606763031663
Andropadus importunus,9141005.017236827,3.2541817830023305,129.64828193066694
Androphobus viridis,10524377.492148973,8.549895798367295,134.72430617707025
Anhima cornuta,9488991.36085959,3.8891923569653297,189.48456690212296
Anhinga anhinga,9492275.977242991,3.0626547292156094,167.6513529277493
Anhinga melanogaster,9803340.110969579,3.3645739572200557,167.6494301060832
Anhinga novaehollandiae,10499797.826869175,4.786555274436679,167.6494301060832
Anhinga rufa,8917306.87658347,3.584744275804152,167.65224669291993
Anisognathus igniventris,9652647.798854342,3.828427180782383,126.43236994294104
Anisognathus lacrymosus,9570249.466126027,3.3222229640057637,126.43236994294104
Anisognathus melanogenys,9504041.878594127,3.9180487096452112,126.43257059640256
Anisognathus notabilis,9559289.21635252,3.9141883877273282,126.43472163256294
Anisognathus somptuosus,9658839.092420587,3.4257100340234956,126.43472163256294
Anodorhynchus hyacinthinus,9482970.179275976,3.142886547416455,160.2426200670755
Anodorhynchus leari,9437269.90151195,3.397289020275016,160.2426200670755
Anomalospiza imberbis,9047232.724957991,3.559694306117556,128.51105572426073
Anopetia gounellei,9448385.234811101,3.904276701237282,163.17235607584573
Anorrhinus austeni,10099295.54170362,3.0508946981272214,164.85322714726735
Anorrhinus galeritus,10529634.631287603,5.2657694190512965,164.8542305677268
Anorrhinus tickelli,10154408.19683362,3.31729433344594,164.85322714726735
Anous minutus,11069005.46584392,3.029698724965609,165.59897112141536
Anous stolidus,10868833.004588185,4.039898161794144,165.59897112141536
Anous tenuirostris,9376377.181408217,3.8195580622574448,165.60083528168528
Anser albifrons,9829072.896240804,8.23426452411167,187.74280190982753
Anser anser,9622879.160394942,6.275704585262134,187.74262028781354
Anser brachyrhynchus,9577997.767444927,7.888782615092973,187.74262028781354
Anser erythropus,9984644.619722309,8.225207173383083,187.74249639325683
Anser fabalis,9830222.510475827,8.222151436453167,187.74280190982753
Anser indicus,9552856.549086161,6.405639109302561,187.74249639325683
Anseranas semipalmata,10508980.098949812,3.6206081049271077,189.3784948032816
Anthocephala floriceps,9535031.574609932,4.045829580344057,162.61316776574313
Anthochaera carunculata,10495511.417497179,4.432280622232722,137.80456422033876
Anthochaera chrysoptera,10547063.41186844,3.9228304447764897,137.80482142434667
Anthochaera lunulata,10469362.727420446,4.065014406362225,137.80482142434667
Anthochaera paradoxa,10542793.331329009,3.864904797388945,137.80456422033876
Anthornis melanura,10672178.8470589,3.814079923435709,137.8809233365349
Anthoscopus caroli,9053965.20848827,3.323664558318375,131.6008244679653
Anthoscopus flavifrons,8914671.597183814,3.293382732298122,131.59867387674413
Anthoscopus minutus,9188022.178107975,4.746471852823558,131.60307146890216
Anthoscopus musculus,9059018.583794216,4.6759860283545445,131.59867387674413
Anthoscopus parvulus,9057547.699403765,4.5046219426194956,131.61198810008693
Anthoscopus punctifrons,9018650.362115515,5.4755070633179415,131.6011785774986
Anthracoceros albirostris,10015424.228400921,3.272170902611072,164.8538297957929
Anthracoceros coronatus,9726362.309384625,3.446135075429056,164.85181611564553
Anthracoceros malayanus,10531900.976793766,5.362662816448433,164.85075518992605
Anthracoceros marchei,10507681.08128436,3.3651240037016787,164.85075518992605
Anthracoceros montani,10538731.314053949,4.011419692712937,164.85181611564553
Anthracothorax dominicus,9512203.805650603,3.0738962648479755,162.9407930695685
Anthracothorax mango,9547566.477229124,3.7225443575630552,162.93798741577925
Anthracothorax nigricollis,9501960.725195777,3.893317012867566,162.93743507536058
Anthracothorax prevostii,9730761.195161715,3.116827961127371,162.93555644773488
Anthracothorax veraguensis,9601636.096366007,4.893929367104728,162.93555644773488
Anthracothorax viridigula,9491106.082482202,4.249910599058432,162.93592663005208
Anthracothorax viridis,9498371.19854281,3.604401353273054,162.93614352694516
Anthreptes anchietae,9021864.105556425,3.328876000948077,130.1841366250577
Anthreptes gabonicus,8973781.435675414,3.3419792124124634,130.19037030306177
Anthreptes longuemarei,8994086.847754274,3.4682116338598914,130.19037030306177
Anthreptes malacensis,10310448.113260387,5.0578602121161405,130.18113339992863
Anthreptes neglectus,9077744.464984853,3.2426790966834695,130.18075713589573
Anthreptes orientalis,9047793.254661446,4.764097858010428,130.19058020853694
Anthreptes rectirostris,9152815.227455527,3.129749487151735,130.181963106788
Anthreptes reichenowi,9197512.081249898,3.2732762107448274,130.1803379086564
Anthreptes rhodolaemus,10395417.396472177,5.340142854066248,130.1803379086564
Anthreptes rubritorques,9057308.171371754,3.1696858838304545,130.18075713589573
Anthreptes simplex,10530107.015406888,5.331612958126205,130.19058020853694
Anthus antarcticus,9826984.012709305,5.747474108972089,128.80534713976522
Anthus berthelotii,9331942.856229436,4.295153754621238,128.82580356302657
Anthus bogotensis,9662788.94211926,3.791503970841206,128.81688200404844
Anthus brachyurus,8954113.00673058,3.3298600471970157,128.8397191150177
Anthus caffer,9221817.76255373,3.6513033324689124,128.86459813305723
Anthus campestris,9399028.15046087,6.208005562566565,128.82502633245764
Anthus cervinus,8940828.221110323,8.216461437148558,128.80671612512504
Anthus chacoensis,9746581.11416704,3.7151944627635856,128.8203794768359
Anthus correndera,9862103.898395805,4.957932137034478,128.8295433778312
Anthus crenatus,9286906.6873604,4.443571323880537,128.82658182085575
Anthus furcatus,9798685.422577923,4.2027316699446216,128.80666349544094
Anthus godlewskii,9862004.77607594,6.583106869770762,128.8397191150177
Anthus gustavi,9936655.17213827,8.180279769322011,128.8299552566849
Anthus gutturalis,10523780.935700815,9.29244160143371,128.83119095137576
Anthus hellmayri,9598279.006634442,3.3521397143708485,128.8229925452176
Anthus hodgsoni,9926758.574279135,6.4033872465213655,128.8164219613263
Anthus hoeschi,8980553.90017306,3.4477938892222464,128.8295433778312
Anthus leucophrys,8915925.936809255,3.458904331200632,128.80534713976522
Anthus lineiventris,9109864.478071088,3.61356779321247,128.80770034333585
Anthus lutescens,9548577.724709839,3.0694396762233187,128.82140417280934
Anthus melindae,9123732.69280822,3.9157966120311616,128.8229925452176
Anthus nattereri,9652360.176948972,3.024491178074361,128.82502633245764
Anthus nilghiriensis,9757595.463989925,3.234136945937069,128.82679408374082
Anthus novaeseelandiae,10496716.699676448,4.852682138840724,128.83105052333386
Anthus pallidiventris,8939893.909391813,3.2097822065747934,128.83105052333386
Anthus petrosus,9352904.21592156,4.563676027003779,128.80506995684024
Anthus pratensis,9376966.997964049,5.669515888013139,128.80746358991297
Anthus richardi,9963561.92292413,6.228828963902316,128.82679408374082
Anthus roseatus,9831681.486026391,5.936135379304239,128.80666349544094
Anthus rubescens,10060055.387279198,8.236275377825123,128.80770034333585
Anthus rufulus,9793074.999524586,3.3580915464558356,128.82640793998402
Anthus similis,9537660.456017815,4.5709079237478765,128.82658182085575
Anthus sokokensis,9087855.091008306,3.1135010520358968,128.82739307644593
Anthus spinoletta,9332439.012482632,5.434013883158353,128.80506995694003
Anthus spragueii,9921805.87332465,3.753140375963819,128.82036788309267
Anthus sylvanus,10063179.215699963,3.3507787904181385,128.82036788309267
Anthus trivialis,9477925.899976792,6.133875218070337,128.8164219613263
Anthus vaalensis,9091370.907429466,4.411395609129863,128.82140417280934
Antilophia galeata,9494354.872907931,3.2663687056452493,145.01704482215098
Anumbius annumbi,9672125.49977844,3.8667765944966166,145.73932745932558
Anurophasis monorthonyx,10523557.226162989,9.943187302368191,187.39021321757346
Apalharpactes mackloti,10314279.211341053,4.389020699829052,165.59819103815855
Apalharpactes reinwardtii,10519969.005102439,9.605069795181572,165.59819103815855
Apalis alticola,8986553.48004915,3.317700924820565,129.17436137067858
Apalis argentea,8970007.900549244,3.4334102118731145,129.1791493379799
Apalis bamendae,8955726.78532092,3.1467472592657697,129.18084081143374
Apalis binotata,8946239.523873426,3.207446574850222,129.17815685626329
Apalis chapini,9043529.06220882,3.2898735210013035,129.17546705952194
Apalis chariessa,9047865.750884494,3.2991505120350677,129.17464148291748
Apalis chirindensis,9147690.431327257,3.061241421434604,129.1882357698498
Apalis cinerea,8946902.806168824,3.2599305569784724,129.17436137067858
Apalis flavida,9038641.822881361,3.328029075223467,129.17546705952194
Apalis flavigularis,9136897.708871124,3.1103878868870303,129.1882357698498
Apalis goslingi,8906001.29798085,3.3007064318738673,129.18002439145374
Apalis jacksoni,8947064.719718814,3.141499177629993,129.1791493379799
Apalis karamojae,8999653.2409684,3.256311956912187,129.17983126328937
Apalis lynesi,9149291.804992866,3.0175541340735963,129.17555129091926
Apalis melanocephala,9065996.354835676,3.2043726013290694,129.17858468552728
Apalis nigriceps,9130227.465003883,3.2744514465198122,129.1885741610185
Apalis personata,8942971.21441315,3.033537567022658,129.17391753952336
Apalis porphyrolaema,9009665.659809334,3.183912881228341,129.17858468552728
Apalis ruddi,9238963.64832714,3.5634850698652873,129.17464504704654
Apalis rufogularis,8905723.664314924,3.2336583495373854,129.17391753952336
Apalis sharpii,9152461.714788761,3.143632322633793,129.1751417131468
Apalis thoracica,9220998.08545574,3.8400679975336343,129.1907091730511
Apaloderma aequatoriale,8941242.461146643,3.282426965735153,165.59281541789187
Apaloderma narina,8928821.931438802,3.3234385696001185,165.59281541789187
Apaloderma vittatum,8963089.543278396,3.231928671321837,165.59435509671204
Aphanotriccus audax,9516336.572223185,3.2491950981024345,144.22584230528898
Aphanotriccus capitalis,9636086.833118055,4.579278594776792,144.22584230528898
Aphantochroa cirrochloris,9467844.720613293,3.149826994274814,162.55865283428446
Aphelocephala leucopsis,10496897.268057968,4.835588229774451,138.0757237222637
Aphelocephala nigricincta,10494965.62587763,5.046389939122884,138.07870233098305
Aphelocephala pectoralis,10501100.354011782,4.76315924020257,138.0757237222637
Aphelocoma californica,10052939.41542952,5.508300521750623,133.75871286163002
Aphelocoma coerulescens,9629233.378843922,3.1250893430375424,133.75871286163002
Aphelocoma ultramarina,9916695.901256764,3.741687370880542,133.75934187645808
Aphelocoma unicolor,9748104.459611943,3.0194966902827467,133.75945232403257
Aphrastura spinicauda,10041944.652812142,4.789116314951278,145.79444414711816
Aplonis atrifusca,11006533.281314071,7.749031981425829,129.40148666505917
Aplonis brunneicapillus,10650479.17256164,9.509296056676455,129.39354557089848
Aplonis cantoroides,10525642.92953417,5.5266844594190285,129.39496147914346
Aplonis crassa,10516420.5882928,3.2517934623706575,129.39395578861578
Aplonis dichroa,10720219.14508868,10.015219848238996,129.39395578861578
Aplonis feadensis,10608647.764153674,8.693969822357634,129.40123743737203
Aplonis grandis,10650474.806887785,9.054838052193093,129.39507999635467
Aplonis insularis,10698344.462768136,6.488804185736906,129.39407575437335
Aplonis magna,10533602.478412502,6.400220808984641,129.40123743737203
Aplonis metallica,10523921.311764952,5.223634397572045,129.3930635081358
Aplonis minor,10537618.0703053,4.09119761879371,129.39433880053892
Aplonis mysolensis,10537202.887615064,4.713455522322745,129.39328459096942
Aplonis mystacea,10524113.516658477,9.430802479874506,129.39328459096942
Aplonis opaca,10607383.796942415,4.373713075404858,129.40262528944294
Aplonis panayensis,10529634.631287608,5.089695368431255,129.39433880053892
Aplonis pelzelni,10705584.113157816,13.12726148372182,129.3930635081358
Aplonis striata,10734312.935240278,3.541475923553032,129.39385911378503
Aplonis tabuensis,10887102.39409306,4.873450570577956,129.39356112946626
Aplonis zelandica,10770956.761258066,5.058503272934943,129.40148666505917
Aplopelia larvata,8979064.718640488,3.3322439983098575,175.5127462180379
Aprosmictus erythropterus,10522286.780222418,4.533935403531327,160.22103358316656
Aprosmictus jonquillaceus,10524664.084827596,3.1273982402088274,160.22103358316656
Aptenodytes patagonicus,9789072.757753164,4.62590707617809,167.54479521513855
Apteryx australis,10645531.85889973,6.536669831150453,246.17672591503975
Apteryx haastii,10699113.545016024,6.35949968790747,246.1761509033085
Apteryx mantelli,10731542.908564065,4.3879501796249345,246.17672591503975
Apus acuticauda,9834499.015803352,3.4564711504419976,165.2403991250561
Apus affinis,8908619.244420758,3.596110249855324,165.24046829983067
Apus alexandri,9379044.87216122,3.8617176416271444,165.24520059172067
Apus apus,9424564.419493526,6.133216071351408,165.2463733869575
Apus balstoni,9360381.310996387,3.099939355407658,165.2395172038861
Apus barbatus,9272953.738571735,3.7133670644076395,165.24611448892017
Apus batesi,8943535.832088074,3.3072099255368146,165.2397874431592
Apus berliozi,9250492.938248815,4.734599152135487,165.24522568020592
Apus bradfieldi,9153670.75450633,4.948962797211851,165.2395172038861
Apus caffer,8920585.427936276,3.59960868725409,165.24520059172067
Apus horus,9209374.45729009,4.319340185564141,165.23994666769326
Apus niansae,9004667.430762092,4.030782372875281,165.24522568020592
Apus nipalensis,10115318.12164304,3.1723918879177466,165.2397874431592
Apus pacificus,10033906.18905222,6.249578151577327,165.24063180615315
Apus pallidus,9028320.43773146,4.83262708160232,165.24406916081406
Apus sladeniae,9009524.264862008,3.2647098803140513,165.25723731464868
Apus unicolor,9282135.329188194,4.319873923213929,165.24653101304918
Aquila adalberti,9290698.956972407,4.537129641663294,164.11354061651326
Aquila audax,10495935.646304801,4.752442197720995,164.11585454482505
Aquila chrysaetos,9673450.143710444,6.1718713354468875,164.11737570380234
Aquila gurneyi,10524978.361372767,5.3433560495040835,164.11585454482505
Aquila heliaca,9557269.83256676,6.237270445083029,164.11354061651326
Aquila nipalensis,8969235.01620141,3.319476395496397,164.11454887592072
Aquila rapax,8907997.460745813,4.395407804772043,164.1136071569727
Aquila verreauxii,9000548.819380956,3.575415883585944,164.11639921397776
Ara ambiguus,9536767.165050657,3.8897762723667086,160.23060767815883
Ara ararauna,9494805.918417746,3.892317649810617,160.23210725279765
